BOAT,HULL,WING_CONFIG_unk,MD4_SEL_DB_unk,MD4_SEL_RUD_unk,DATETIME,TIME_LOCAL_unk,race,leg,type,entry_bsp,exit_bsp,min_bsp,bsp_loss,entry_twa,exit_twa,orig_entry_twa,orig_exit_twa,entry_rh,exit_rh,entry_rh_stability,max_yaw_rate,db_down,two_DB_time,two_DB_Broadcast,flying,tws,pop_time,turn_min_rh,t_invert,t_to_lock,max_lat_gforce,max_fwd_gforce,max_gforce,drop_time_P,drop_time_S,unstow_time_P,unstow_time_S,stow_time_P,stow_time_S,boards_up_time_S,boards_up_time_P,press_sys_acc_start,press_sys_acc_end,press_sys_acc_delta,press_rake_acc_start,press_rake_acc_end,press_rake_acc_delta,pump_press_avg,pump_press_max,press_wing_acc_start,press_wing_acc_end,db_ud_ret_press_s_avg,db_ud_ret_press_s_max,db_ud_ret_press_p_avg,db_ud_ret_press_p_max,db_ud_ext_press_s_avg,db_ud_ext_press_s_max,db_ud_ext_press_p_avg,db_ud_ext_press_p_max,entry_heel,entry_pitch,exit_heel,exit_pitch,turning_time,t_swap,bsp_at_drop,heel_at_drop,pitch_at_drop,winward_rh_at_drop,db_cant_ret_press_p_avg,db_cant_ret_press_p_max,db_cant_ret_press_s_avg,db_cant_ret_press_s_max,db_cant_ext_press_p_avg,db_cant_ext_press_p_max,db_cant_ext_press_s_avg,db_cant_ext_press_s_max,entry_jib_lead,exit_jib_lead,entry_jib_sheet,exit_jib_sheet,entry_jib_sheet_pct,exit_jib_sheet_pct,max_rudder_angle,vmg_distance,b_diff,b_diff_1,b_diff_2,avg_TWD,distance,dist_2,bearing,bearing_2,theoretical_vmg,theoretical_target_vmg,theoretical_distance,theoretical_targ_distance,loss_vs_vmg,loss_vs_targ_vmg,drop_offset,drop_to_wind_axis,htw_bsp,entry_cant,exit_cant,cant_drop_target,cant_stow_target,dashboard,entry_tack
NZL,NZL,11.0,3.0,2.0,2025-01-19T03:34:00.200000+00:00,2025-01-19 16:34:19,06,4,gybe,82.14,74.49,57.37,24.770000000000003,158.2,153.1,158.2,-153.1,1101.4,742.4,1585.7,23.79,6.6,7.8,11.6,1,42.0,0.0,457.9,,2.0,0,0,0,,3.99,,0.48,0.0,,,5905.78,184.32480000000004,173.80939999999998,10.515400000000056,205.39400000000006,182.324,23.07000000000005,192.57684999999998,339.72,154.7204,151.2112,110.00785,316.74,137.56550000000001,327.52,178.23,326.05,5.673449999999999,8.37,1.2928000000000004,-1.8452000000000002,2.6018,-2.0637999999999996,2.2,-8.8,78.31,1.51,-1.47,1153.2,26.3724,46.01,65.755,97.61,24.091600000000003,57.52,35.56,55.33,72.7964,98.92040000000001,8.1014,10.2608,34.8316,51.525000000000006,6.7,704.99490983181,1.580532465513123,-178.42360062703327,1.580532465513123,59.12789999999999,705.3,705.2632312149526,-119.29570062703327,60.70843246551311,76.63579999999999,66.47,851.5088888888888,738.5555555555555,146.5139790570788,33.56064572374555,0.0,5.0,,-2.6094,-0.09660000000000002,0.0,1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737257620200.0&to=1737257660200.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
NZL,NZL,11.0,3.0,2.0,2025-01-19T03:34:59+00:00,2025-01-19 16:35:18,06,4,tack,55.25,51.85,35.21,20.04,70.9,49.4,-70.9,49.4,842.1,831.1,2000.0,27.97,5.8,7.6,9.8,0,39.0,0.2,376.4,,1.4,0,0,0,3.14,,0.13,,,0.0,5835.88,,184.26,167.43380000000002,16.82619999999997,169.0314,175.145,-6.1136000000000195,163.57405,336.67,156.1162,156.8836,136.7079,341.9,108.23719999999999,305.13,145.3568,272.42,167.80535000000003,301.6,1.0590000000000002,-2.3546,0.15200000000000002,-2.2468,3.8,-1.8,56.73,2.75,-2.11,900.96,43.73759999999999,154.42,158.0444,293.47,23.4846,62.86,51.13,98.32,68.02279999999999,73.8244,7.726800000000001,8.1776,40.1682,18.8616,15.7,382.18410450836825,11.94966204492534,11.94966204492534,-168.0528072593758,58.19474999999999,390.6,390.6495239379846,70.14441204492533,250.1419427406242,18.118400000000005,30.300199999999997,201.31555555555562,336.66888888888883,-180.86854895281263,-45.51521561947942,-0.5,4.6,,-3.6930000000000005,-2.2464,2.0,2.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737257679000.0&to=1737257719000.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,port
NZL,NZL,11.0,3.0,2.0,2025-01-19T03:35:55+00:00,2025-01-19 16:36:14,06,5,tack,58.51,44.26,37.29,21.22,40.0,49.4,40.0,-49.4,914.7,629.8,2000.0,36.34,5.6,8.0,11.2,1,35.0,0.6,481.2,,1.4,0,0,0,,1.48,,0.13,0.0,,,6018.55,184.34939999999995,168.0434,16.305999999999955,201.7088,184.21720000000002,17.491599999999977,186.97010000000003,337.49,150.9392,158.7946,117.2546,310.99,111.9849,327.82,6.83875,43.08,144.7841,272.84,0.6831999999999999,-2.2781999999999996,0.5334,-1.3384,4.8,-3.2,56.08,0.13,-2.49,1070.97,127.47220000000002,190.51,60.0124,99.74,25.571800000000003,91.32,33.147200000000005,34.6,65.75319999999999,79.88220000000001,7.414399999999998,8.709,16.5704,25.8634,16.0,369.89190338648734,1.1888683550822066,-1.1888683550822066,178.80890771868414,64.63915,370.0,369.9715459107019,63.450281644917794,243.44805771868414,45.47599999999999,36.0172,505.2888888888888,400.1911111111111,135.39698550240144,30.299207724623784,-0.5,4.4,,-3.1936,1.0176000000000003,2.0,2.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737257735000.0&to=1737257775000.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
NZL,NZL,11.0,3.0,2.0,2025-01-19T03:37:38.600000+00:00,2025-01-19 16:37:57,06,6,gybe,74.8,76.24,54.37,20.43,156.3,149.9,156.3,-149.9,1251.9,978.6,1822.9,26.16,7.4,6.4,10.2,1,36.0,0.2,620.6,,2.2,0,0,0,,4.76,,0.44,0.0,,,6116.74,184.03419999999997,170.78779999999998,13.246399999999994,200.3592,179.83880000000005,20.52039999999994,194.54555,337.85,158.039,143.92,93.33115000000002,275.87,147.89365,329.62,173.95375,364.92,55.31869999999999,106.53,2.2681999999999998,-1.9034,1.9812,-1.8373999999999997,3.2,11.8,76.67,1.31,-1.66,1189.59,23.079000000000004,61.21,89.4436,112.32,18.735599999999998,60.17,48.316399999999994,61.54,68.79719999999999,99.0422,7.773799999999999,10.263,31.6504,30.884399999999996,8.1,662.9706404819046,3.2757347553908858,176.7203671253274,-3.2757347553908858,64.15755,664.1,664.0556370481141,-119.12208287467257,60.881815244609086,67.75619999999999,17.4094,752.8466666666666,193.4377777777778,89.87602618476194,-469.53286270412684,0.0,5.8,,-1.4507999999999999,-2.6956,0.0,1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737257838600.0&to=1737257878600.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
NZL,NZL,11.0,3.0,2.0,2025-01-19T03:30:13.600000+00:00,2025-01-19 16:30:32,06,2,gybe,76.72,70.38,57.04,19.68,146.1,147.7,146.1,-147.7,811.4,1001.8,2000.0,14.35,7.6,8.2,11.0,1,36.0,0.0,651.8,,2.4,0,0,0,,3.9,,0.36,0.0,,,5683.29,181.49299999999997,177.5882,3.904799999999966,201.77699999999996,197.8164,3.960599999999971,187.71005000000002,334.46,155.70600000000002,153.24759999999998,103.0654,314.3,131.24405000000002,327.77,174.4395,337.93,63.3921,112.01,2.8286000000000007,-1.7322000000000002,1.9834,-1.4906,8.6,13.4,74.06,0.8,-2.18,897.83,13.810199999999998,56.24,47.0182,140.52,29.286400000000004,67.43,25.125799999999998,78.94,85.45980000000002,98.99759999999998,9.1974,10.2628,22.806000000000004,42.64239999999999,4.2,626.6363890657994,6.6155593155534405,-173.3882389829509,6.6155593155534405,57.028400000000005,630.8,630.8368055316658,-116.35983898295089,63.643959315553445,65.119,20.64,723.5444444444445,229.33333333333334,96.90805537864503,-397.3030557324661,0.0,6.0,,-2.6060000000000003,0.24780000000000005,0.0,1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737257393600.0&to=1737257433600.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
NZL,NZL,11.0,3.0,2.0,2025-01-19T03:50:59.600000+00:00,2025-01-19 16:51:18,07,2,gybe,72.09,75.13,53.68,18.410000000000004,149.1,145.0,149.1,-145.0,1039.4,692.2,2000.0,14.34,9.6,9.6,12.4,1,40.0,0.8,618.5,,2.0,0,0,0,,2.46,,0.13,0.0,,,6899.3,183.1396,176.63300000000004,6.506599999999963,201.9414,195.52739999999997,6.414000000000016,178.692,334.26,156.523,149.9768,61.829049999999995,207.7,144.3139,328.08,64.2392,151.34,5.9037,11.47,3.2618000000000005,-1.4102,3.6706,-1.655,6.8,-5.2,72.65,3.99,-1.82,1071.82,14.5142,68.81,77.82580000000002,116.15,31.768800000000002,55.32,42.0184,42.47,83.90759999999999,98.99119999999999,9.0122,10.2552,31.4054,45.88440000000001,6.4,623.5008148902118,2.6511658927202646,-177.35247094389823,2.6511658927202646,57.47429999999999,624.2,624.1688867436084,-119.87817094389824,60.12546589272026,61.66839999999999,38.0026,685.2044444444444,422.25111111111113,61.703629554232634,-201.24970377910068,0.0,8.2,,-1.5848,2.1682,0.0,1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737258639600.0&to=1737258679600.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
NZL,NZL,11.0,3.0,2.0,2025-01-19T03:52:34.400000+00:00,2025-01-19 16:52:53,07,3,tack,51.48,49.31,37.52,13.959999999999994,44.6,37.8,-44.6,37.8,925.6,794.1,2000.0,35.77,5.4,8.4,12.2,1,32.0,0.4,513.0,,2.0,0,0,0,2.26,,0.13,,,0.0,6868.51,,174.65580000000003,168.3948,6.261000000000024,193.59239999999997,113.27160000000002,80.32079999999995,163.09235,335.35,157.9348,156.531,141.53715,341.3,117.55390000000001,304.88,43.2487,103.73,9.61045,119.54,1.62,-1.3744,1.6528,-1.6980000000000002,4.0,-2.2,53.34,0.51,-2.25,1375.41,54.11960000000001,161.78,131.079,171.37,28.215999999999994,28.39,14.401999999999997,97.59,52.72240000000001,86.32459999999999,6.432,9.2288,11.069600000000001,20.2954,17.0,392.4004460370543,7.142724956277561,7.142724956277561,-172.85973988599733,60.888850000000005,395.5,395.4694895935484,68.03157495627757,248.02911011400266,34.9866,36.3868,388.74,404.29777777777775,-3.660446037054271,11.897331740723473,-0.5,3.6,,-0.9366000000000002,-1.0882,2.0,2.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737258734400.0&to=1737258774400.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,port
NZL,NZL,11.0,3.0,2.0,2025-01-19T03:53:35.600000+00:00,2025-01-19 16:53:54,07,3,tack,55.62,48.41,38.69,16.93,36.1,50.5,36.1,-50.5,889.0,877.2,2000.0,30.94,5.0,8.4,11.0,1,36.0,0.2,571.6,,1.4,0,0,0,,1.71,,0.13,0.0,,,7054.49,184.4934,169.30939999999998,15.184000000000026,201.12099999999998,186.61260000000001,14.508399999999966,189.9801,342.04,153.9442,153.5812,127.51934999999999,315.52,140.22719999999998,331.33,5.05225,28.22,5.89515,8.82,0.44459999999999994,-2.1837999999999997,3.9332,-0.9954000000000001,4.0,-2.2,57.07,0.03,-2.17,947.42,98.56139999999999,177.53,100.612,167.82,18.328600000000005,89.09,55.09880000000001,79.69,65.02,75.40639999999999,7.4552,8.3566,10.249400000000001,19.5612,15.3,407.53782736348256,2.388399488358864,2.388399488358864,-177.6138788487225,53.83885,407.9,407.8921681587882,56.227249488358865,236.22497115127751,44.37299999999999,36.1762,493.0333333333332,401.9577777777778,85.49550596985063,-5.580049585704785,-0.5,4.0,,-4.3870000000000005,2.3342,2.0,2.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737258795600.0&to=1737258835600.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
NZL,NZL,11.0,3.0,2.0,2025-01-19T03:54:34.400000+00:00,2025-01-19 16:54:53,07,4,gybe,75.16,72.25,50.64,24.519999999999996,142.5,143.7,-142.5,143.7,1013.4,883.6,2000.0,16.98,8.8,7.0,10.4,1,36.0,1.6,479.3,,2.0,0,0,0,2.66,,0.47,,,0.0,6981.3,,183.5938,172.80640000000002,10.787399999999963,200.47259999999997,190.77519999999996,9.697400000000016,158.5876,334.74,153.8358,148.61,149.94645,341.11,90.19205000000002,303.91,8.826749999999999,331.19,86.21555000000001,205.95,1.5198000000000003,-2.354,1.0532000000000001,-1.8127999999999997,9.4,15.4,70.08,2.19,-1.3,1097.75,63.662600000000005,128.44,19.6014,67.73,33.1482,59.32,32.5622,71.25,63.9592,97.6808,7.379800000000001,10.153,36.27440000000001,38.5174,7.0,604.1835135981216,2.245770090474096,-177.75797508916673,2.245770090474096,64.92975,604.6,604.6479243763971,-112.82822508916672,67.1755200904741,60.3082,24.135999999999996,670.0911111111111,268.17777777777775,65.90759751298947,-336.0057358203439,0.0,7.4,,-1.9315999999999998,-2.456,0.0,1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737258854400.0&to=1737258894400.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,port
NZL,NZL,11.0,3.0,2.0,2025-01-19T03:58:15.400000+00:00,2025-01-19 16:58:34,07,6,gybe,78.53,62.21,58.95,19.58,157.5,147.4,157.5,-147.4,1277.1,850.2,1223.1,16.91,6.4,5.8,9.4,1,37.0,0.2,650.2,,2.4,0,0,0,,2.86,,0.45,0.0,,,7325.12,184.274,180.95939999999996,3.3146000000000413,199.79539999999997,196.91699999999997,2.878399999999999,172.76895000000002,327.15,154.196,138.95600000000002,112.85445000000001,309.46,139.14579999999998,328.31,51.692299999999996,141.73,5.821600000000001,99.14,1.8759999999999997,-2.0562,0.24540000000000003,-1.1354,3.8,-5.8,79.81,1.36,-1.41,1241.31,21.349600000000006,59.25,98.99179999999997,144.33,24.2386,46.19,53.0886,74.93,61.74620000000001,98.97699999999999,7.182,10.2602,25.1322,44.026,3.8,646.7157819772242,2.5366998530525393,177.45956021380562,-2.5366998530525393,61.830149999999996,647.4,647.3501352840841,-120.7102897861944,59.293450146947436,73.1908,16.4518,813.231111111111,182.79777777777775,166.51532913388678,-463.91800419944644,0.0,4.4,,-3.361600000000001,-0.8030000000000002,0.0,1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737259075400.0&to=1737259115400.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
NZL,NZL,11.0,3.0,2.0,2025-01-19T03:55:52.800000+00:00,2025-01-19 16:56:11,07,5,tack,55.67,45.61,40.01,15.660000000000004,45.0,52.2,45.0,-52.2,950.8,844.4,2000.0,40.14,5.0,8.6,11.8,0,38.0,0.4,252.3,,2.0,0,0,0,,2.56,,0.13,0.0,,,7189.96,183.37699999999998,168.30620000000002,15.070799999999963,182.44200000000004,120.31499999999998,62.12700000000005,177.0168,338.65,156.365,153.37720000000002,124.6622,309.13,132.63049999999998,330.13,7.1573,24.49,62.863949999999996,113.65,1.1982000000000002,-1.8066,3.2813999999999997,-0.9586,3.8,-1.6,57.74,0.32,-2.06,945.2,107.73880000000001,266.57,51.27719999999999,240.11,8.068400000000002,89.22,28.6646,40.1,53.4334,93.1832,6.525200000000002,9.8018,22.092599999999997,19.0182,17.3,381.8245504034483,4.5934785004272385,-4.5934785004272385,175.40430660499976,63.9633,383.1,383.0549226723916,59.36982149957276,239.36760660499976,41.6904,35.833400000000005,463.22666666666663,398.14888888888896,81.40211626321832,16.32433848544065,-0.5,3.4,,-3.478,-0.32839999999999997,2.0,2.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737258932800.0&to=1737258972800.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
NZL,NZL,11.0,3.0,2.0,2025-01-19T03:57:09.200000+00:00,2025-01-19 16:57:28,07,5,tack,57.02,60.28,42.93,14.090000000000003,47.3,57.7,-47.3,57.7,1065.5,945.8,2000.0,30.37,4.8,5.4,8.4,1,36.0,0.6,693.5,,1.4,0,0,0,1.69,,0.13,,,0.0,7134.07,,183.87279999999998,168.94639999999998,14.926400000000001,201.865,155.65800000000002,46.206999999999994,173.81129999999996,330.53,153.86520000000002,151.6552,149.68595,343.1,118.74999999999999,297.38,5.89325,8.14,4.7691,12.71,1.3037999999999998,-2.0453999999999994,2.8399999999999994,-2.7321999999999997,4.2,-2.4,58.73,1.12,-1.72,1446.1,70.64479999999999,148.91,86.41080000000002,137.62,37.5292,47.78,11.961200000000002,92.65,59.0248,80.6898,6.961400000000001,8.732999999999999,12.0348,19.869600000000002,12.8,412.70809173889154,1.8207844725486098,-1.8207844725486098,178.17674692327995,64.65285,412.9,412.9165732695929,62.8320655274514,242.82959692327995,37.6816,35.595000000000006,418.68444444444447,395.50000000000006,5.976352705552927,-17.208091738891483,-0.5,3.8,,-4.937799999999999,-4.332599999999999,2.0,2.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737259009200.0&to=1737259049200.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,port
NZL,NZL,11.0,3.0,2.0,2025-01-19T03:49:13.200000+00:00,2025-01-19 16:49:32,07,0,tack,50.59,39.42,25.65,24.940000000000005,61.7,72.5,-61.7,72.5,701.5,404.0,1823.4,24.18,5.2,6.4,9.4,0,37.0,0.8,-97.0,,1.6,0,0,0,2.01,,0.13,,,0.0,6669.62,,183.80439999999996,166.57319999999999,17.231199999999973,201.1866,175.52739999999997,25.659200000000027,177.39365,330.46,159.4394,150.9486,107.7587,331.66,46.6104,136.25,116.18175,214.9,6.88365,16.35,4.0440000000000005,-1.8398,3.4921999999999995,-0.2968,5.6,-2.4,46.7,3.49,-0.75,484.47,44.387,89.87,95.21659999999999,107.16,23.426600000000004,28.21,32.962199999999996,77.79,73.49140000000001,98.89000000000001,8.160000000000002,10.2612,19.948799999999995,35.2588,16.7,289.72308680317917,14.3726333988497,14.3726333988497,-165.62932008874773,61.99605,299.1,299.08386313855635,76.3686833988497,256.36672991125226,23.702199999999998,35.957,263.35777777777776,399.5222222222222,-26.365309025401416,109.79913541904301,-0.5,4.0,,0.8321999999999999,4.7556,2.0,2.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737258533200.0&to=1737258573200.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,port
NZL,NZL,11.0,3.0,2.0,2025-01-19T03:16:11+00:00,2025-01-19 16:16:30,05,6,gybe,81.1,73.77,59.36,21.739999999999995,158.1,149.5,158.1,-149.5,1100.1,753.2,1732.1,18.19,6.2,7.2,10.6,1,42.0,0.4,776.7,,2.0,0,0,0,,2.92,,0.49,0.0,,,4860.9,184.6086,169.9036,14.704999999999984,201.59459999999999,166.5118,35.08279999999999,175.29690000000002,341.59,155.5604,156.0408,111.58234999999999,316.78,138.08955,329.14,128.1942,219.35,6.67425,58.38,1.6834,-1.4262000000000004,3.1772000000000005,-2.1208,2.8,-3.8,80.23,1.64,-1.46,1065.36,31.478199999999998,57.76,86.65780000000002,127.94,16.8226,48.31,47.89019999999999,67.69,75.96300000000001,92.1916,8.3672,9.7004,31.753800000000002,51.223600000000005,4.6,696.939930570856,2.6794262577849395,177.31648836584768,-2.6794262577849395,63.302800000000005,697.7,697.702711134807,-119.38071163415232,60.62337374221505,74.8366,45.5738,831.5177777777777,506.37555555555554,134.57784720692177,-190.5643750153004,0.0,4.6,,0.024400000000000005,2.004,0.0,1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737256551000.0&to=1737256591000.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
NZL,NZL,11.0,3.0,2.0,2025-01-19T02:29:10+00:00,2025-01-19 15:29:29,05,0,tack,59.25,63.67,41.35,17.9,45.8,57.6,-45.8,57.6,1022.7,1079.4,2000.0,30.3,5.6,7.2,10.6,0,37.0,0.8,382.6,,1.8,0,0,0,2.08,,0.13,,,0.0,1926.81,,184.0338,169.50560000000002,14.528199999999998,202.32120000000003,169.10100000000003,33.220200000000006,188.12269999999998,329.88,154.04080000000002,153.0408,148.3492,343.94,111.18624999999999,295.24,30.31025,137.59,12.974650000000002,125.69,1.1520000000000001,-2.7822000000000005,0.5142,-2.5572,4.6,-2.6,63.73,1.68,-3.07,951.07,62.95439999999999,125.66,182.69519999999997,198.61,33.6382,62.49,74.6096,105.89,68.3172,97.36419999999998,7.736199999999999,10.113000000000001,10.46,16.033199999999997,11.3,422.8106520541564,0.0529105424991414,0.0529105424991414,-179.94953679270677,59.42060000000001,422.8,422.81083233735006,59.47351054249915,239.47106320729324,40.7182,36.1446,452.4244444444445,401.6066666666666,29.613792390288097,-21.20398538748975,-0.5,4.0,,-4.5018,-0.5386,2.0,2.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737253730000.0&to=1737253770000.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,port
NZL,NZL,11.0,3.0,2.0,2025-01-19T03:14:01.200000+00:00,2025-01-19 16:14:20,05,5,tack,51.1,52.46,37.72,13.380000000000003,44.4,57.8,44.4,-57.8,809.7,843.8,2000.0,34.93,5.6,7.2,10.4,0,41.0,0.6,200.4,,1.8,0,0,0,,2.35,,0.13,0.0,,,4734.72,183.4846,167.8252,15.659400000000005,201.9532,172.54480000000004,29.408399999999972,181.37445,341.53,159.558,158.5674,114.19139999999999,299.38,139.7361,330.65,44.319250000000004,162.02,124.3225,236.64,1.8423999999999998,-2.2424,1.6898,-1.9464,3.2,-2.6,52.98,1.87,-1.14,1176.8,62.50640000000001,270.2,64.588,121.72,28.948400000000003,184.31,36.537000000000006,37.25,65.7824,98.91720000000001,7.514999999999999,10.2598,19.879199999999997,20.6346,18.5,394.30360804069744,3.048557688376036,3.048557688376036,-176.9538998995586,64.805,394.9,394.86240869334375,67.85355768837604,247.8511001004414,38.117799999999995,37.063599999999994,423.53111111111104,411.81777777777774,29.227503070413604,17.514169737080294,-0.5,4.0,,-4.159199999999999,0.7196000000000001,2.0,2.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737256421200.0&to=1737256461200.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
NZL,NZL,11.0,3.0,2.0,2025-01-19T03:15:14.400000+00:00,2025-01-19 16:15:33,05,5,tack,46.29,53.54,39.93,6.359999999999999,42.2,60.9,-42.2,60.9,878.6,956.0,2000.0,40.8,5.8,7.0,10.6,0,34.0,0.0,308.4,,2.0,0,0,0,2.53,,0.13,,,0.0,4679.44,,183.9302,168.392,15.538200000000018,202.005,168.3292,33.67580000000001,161.70420000000001,339.19,150.91899999999998,154.3598,146.19565000000003,341.69,112.33229999999998,295.28,30.11845,54.34,7.120299999999999,35.7,0.43199999999999994,-1.4926000000000001,-0.922,-2.0364,4.0,-2.2,59.77,-2.6,-3.52,680.64,69.15520000000001,222.13,52.687,241.42,36.767999999999994,92.96,24.880399999999998,124.53,76.142,82.27159999999999,8.3856,8.930400000000002,9.429,19.5534,17.4,356.55220876685075,1.763358414313302,-1.763358414313302,178.23458493233093,60.85710000000001,356.7,356.72113631986963,59.0937415856867,239.09168493233093,34.1416,36.05200000000001,379.35111111111104,400.5777777777779,22.798902344260284,44.02556901092714,-0.5,4.2,,0.054999999999999966,1.4007999999999998,2.0,2.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737256494400.0&to=1737256534400.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,port
NZL,NZL,11.0,3.0,2.0,2025-01-19T02:26:12.400000+00:00,2025-01-19 15:26:31,05,0,gybe,83.16,55.5,45.01,38.15,140.0,144.7,-140.0,144.7,1034.2,641.4,2000.0,13.96,8.0,13.2,16.0,0,39.0,0.6,189.3,,2.0,0,0,0,2.83,,0.4,,,0.0,1752.11,,183.43399999999997,166.34760000000003,17.08639999999994,199.39139999999995,163.7986,35.592799999999954,162.12205,330.38,154.9804,155.74220000000003,98.11624999999998,342.64,92.66930000000002,295.33,20.80455,369.0,153.5554,261.07,-0.3114,-2.0644,1.9016000000000002,-1.225,16.2,-4.0,80.0,3.75,-2.54,869.01,79.5364,137.44,39.48479999999999,106.31,42.826800000000006,64.29,22.106800000000003,95.7,85.336,99.2542,9.136000000000001,10.2772,36.8954,54.54979999999998,6.4,531.172942424148,17.169149841002366,162.8277832552979,-17.169149841002366,72.34414999999998,555.9,555.9473787616868,-124.82806674470211,55.17500015899762,66.74700000000001,37.044200000000004,741.6333333333334,411.6022222222222,210.46039090918543,-119.57072020192578,-0.5,7.0,,-2.1006,-1.1416,0.0,1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737253552400.0&to=1737253592400.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,port
